2763,[13-02-2026] DatesheetB.Sc. N. 2nd 3rd 4th & 5th Semesters Exam March 2026,DatesheetB.Sc. N. 2nd 3rd 4th & 5th Semesters Exam March 2026.pdf,
573,Date Sheet for M.Sc. Biotechnology 2nd Semester (Regular/Backlog),unidata/univexaminations/WhatsApp Image 2023-07-17 at 14.08.05.pdf,~/uniimg/newgif.gif
572,Date Sheet for M.Sc. Physics 2nd Semester (Regular/Backlog),unidata/univexaminations/Department of Physics 2nd date sheet.pdf,~/uniimg/newgif.gif
571,"Datesheet of MBA, BBA- Semester-II",unidata/univexaminations/dsmbabba.pdf,~/uniimg/newgif.gif
570,"	
In Continuation, Backlog Datesheet for B.Tech.,Semester-IV (old course)",unidata/univexaminations/ECE-422 old course.pdf,~/uniimg/newgif.gif
568,"Withheld Result Notification of 09-Mic-2020 Semester-III, Department of Microbilogy",unidata/univexaminations/Withheld Result Notification of 09-Mic-2020 Semester-IIIDepartment of Microbilogy.pdf,~/uniimg/newgif.gif
567,"M.Phil. Result Notification of Ms.Samreen Sultana, Department of Zoology",unidata/univexaminations/M.Phil Result Notification of Samreen Sultana Department of Zoology.pdf,~/uniimg/newgif.gif
566,"Datesheet for  Engineering Mechanics (Backlog), Semester-II",unidata/univexaminations/Engg. Mechanics.pdf,~/uniimg/newgif.gif
565,"Revised Datesheet of M.A. Economics, Semester-II, IV",unidata/univexaminations/reDatesheet 2&4 Sem 2023_3.pdf,~/uniimg/newgif.gif
564,"Rescheduled Datesheet of B.Tech/BE End Semester Examination due to summer vacations (Effective for papers Earlier Scheduled after May 31, 2023)",unidata/univexaminations/Revised After Vacation Datesheet.pdf,~/uniimg/newgif.gif
562,"Datesheet for M.Sc. Environmental Science, Semester-IV",unidata/univexaminations/WhatsApp Image 2023-05-17 at 11.28.17.pdf,~/uniimg/newgif.gif
561,"Revised Theory Examination Datesheet of B.Tech/BE (Regular and Backlog) for 2nd,4th,6th,8th semester",unidata/univexaminations/Theorybtechrevised Datesheet End Semester.pdf,~/uniimg/newgif.gif
560,"Practical Examination Date Sheet of B.Tech/BE for 2nd,4th,6th,8th semester",unidata/univexaminations/Practical Datesheet End Semester.pdf,~/uniimg/newgif.gif
557,"Datesheet for Diploma in Engineering (Laboratory), Semester- II, IV, VI, May-June2023",unidata/univexaminations/Datesheet Diploma Engineering (Laboratory) May-June 2023.pdf,~/uniimg/newgif.gif
556,"Datesheet for Diploma in Engineering (Theory), Semester- II, IV, VI, May-June2023",unidata/univexaminations/Datesheet Diploma Engineering (Theory) May-June2023.pdf,~/uniimg/newgif.gif
553,"	
Datesheet for M.Sc. Physics, Semester-IV",unidata/univexaminations/4thsemM.Sc Physic date-sheet.pdf,~/uniimg/newgif.gif
552,"Datesheet for B.Sc. Nursing,Ist, IInd, IIIrd and IVth Year",unidata/univexaminations/DS1234N.pdf,~/uniimg/newgif.gif
551,"Datesheet for M.Sc. IT., Semester-II, IV",unidata/univexaminations/DocScanner 4 May 2023 13-05.pdf,~/uniimg/newgif.gif
550,"Datesheet of MBA-Semester-IV, B.VoC. Semester-II,IV, VI ",unidata/univexaminations/Date sheetmbabavoc2464.pdf,~/uniimg/newgif.gif
549,"Tentative Datesheet for BBA , Semester-II,IV, VI (Regular and Backlog)",unidata/univexaminations/BBA2462023.pdf,~/uniimg/newgif.gif
548,"	
Tentative Datesheet for MBA , Semester-II,IV (Regular and Backlog)",unidata/univexaminations/MBA242023.pdf,~/uniimg/newgif.gif
547,"Datesheet for B.Sc. Nursing,Ist, IInd, IIIrd and IVth Year",unidata/univexaminations/CamScanner 04-05-2023 12.59.pdf,~/uniimg/newgif.gif
546,"Datesheet for M.Sc. Environmental Science,Semester-I",unidata/univexaminations/Datsheet for M.SC. EVS 2023.pdf,~/uniimg/newgif.gif
545,"Datesheet for Diploma in Engineering, Semester-VI, Supplemenary Examination",unidata/univexaminations/DS.pdf,~/uniimg/newgif.gif
544,"Datesheet for M.Sc. Physics, Semester -I",unidata/univexaminations/june decPhysic datesheet (1st) (1).pdf,~/uniimg/newgif.gif
543,"	
Datesheet for MBA-HTM, Semester-I & B.VoC Semester-III  ",unidata/univexaminations/HTMDocScanner 11-Jan-2023 3-15 pm.pdf,~/uniimg/newgif.gif
542,"Datesheet for MBA & BBA, Semester-I (Regular and Backlog)",unidata/univexaminations/DATESHEETMBABBA1.pdf,~/uniimg/newgif.gif
541,"Datesheet for M.Sc. Mathematics, Semester -III",unidata/univexaminations/date sheet 2022 3RD.pdf,~/uniimg/newgif.gif
540,"Datesheet for M.A. Economics, Semester-I for the session June-Dec, 2022-23",unidata/univexaminations/Adobe Scan 23 Dec 2022.pdf,~/uniimg/newgif.gif
539,"Datesheet for Pre Ph.D. Course Work, Department of Management Studies",unidata/univexaminations/DocScanner 22 Dec 2022 4-43 pm.pdf,~/uniimg/newgif.gif
538,"Datesheet for B.Tech. Semester-VII (Backlog, old course)",unidata/univexaminations/btech sem7backlog.pdf,~/uniimg/newgif.gif
537,"Revised Datesheet for BBA, Semester-V for the session June-Dec, 2022-23",unidata/univexaminations/bbarevised202223.pdf,~/uniimg/newgif.gif
536,Datesheet for B.Tech. Semester-I (Backlog) New Course,unidata/univexaminations/dsbl202223.pdf,~/uniimg/newgif.gif
535,Datesheet for 1st Semester Diploma Engineering (Regular and Backlog) Lab Courses,unidata/univexaminations/1st Practical Datesheet.pdf,~/uniimg/newgif.gif
534,Datesheet for 3rd and 5th Semester Diploma Engineering (Regular and Backlog),unidata/univexaminations/3rd & 5th Datesheet.pdf,~/uniimg/newgif.gif
533,Datesheet for B.Tech. Semester-VII (New Course),unidata/univexaminations/7thsembtech.pdf,~/uniimg/newgif.gif
532,Datesheet for B.Tech. Semester-III (New Course),unidata/univexaminations/3rdSem.pdf,~/uniimg/newgif.gif
531,Datesheet for B.Tech. Semester-I (New Course),unidata/univexaminations/First Sem.pdf,~/uniimg/newgif.gif
530,"Datesheet for Odd Semester End Examination for the students of Integrated-MCA (1st, 3rd and 5th semester) and MCA (1st and 3rd Semester) to be held in December, 2022",unidata/univexaminations/datesheet dec 2022.pdf,~/uniimg/newgif.gif
529,"Revised Datesheet for B.Tech. Practical Examination  Semester I,III, V ( Earlier Scheduled on January 12,13 2023)",unidata/univexaminations/Revised Practical Date Sheet.pdf,~/uniimg/newgif.gif
528,"Revised Datesheet for B.Tech. Semester I,V ( Earlier Scheduled on December 16, 2022)",unidata/univexaminations/Revised Theory Date Sheet.pdf,~/uniimg/newgif.gif
527,"	
Datesheet for MBA, Semester-III for the session June-Dec, 2022-23",unidata/univexaminations/MBA3202223.pdf,~/uniimg/newgif.gif
526,"	
Datesheet for BBA, Semester-III for the session June-Dec, 2022-23",unidata/univexaminations/BBA3202223.pdf,~/uniimg/newgif.gif
525,"	
Datesheet for BBA, Semester-V for the session June-Dec, 2022-23",unidata/univexaminations/BBA5202223.pdf,~/uniimg/newgif.gif
524,"Datesheet for MBA-HTM, Semester-III, B.VoC. (Semester-I,V) for the session June-Dec, 2022-23",unidata/univexaminations/HTMBVOC153.pdf,~/uniimg/newgif.gif
523,"Datesheet for M.Sc. Physics, Semester-III for the session June-Dec, 2022-23",unidata/univexaminations/Physics datesheet 3rd202223.pdf,~/uniimg/newgif.gif
522,"	
Datesheet for M.A. Economics, Semester-III for the session June-Dec, 2022-23",unidata/univexaminations/ECO3RD202223.pdf,~/uniimg/newgif.gif
521,"	
Datesheet for M.Sc. Environmental Science, Semester-III for the session 2022-23",unidata/univexaminations/My Doc - 998960.pdf,~/uniimg/newgif.gif
520,Datesheet for M.Sc. I.T. Odd Semesters (First/Third) for the session 2022-23,unidata/univexaminations/DateSheet-MIT-I-III-2022.pdf,~/uniimg/newgif.gif
519,"	
Datesheet for B.Tech.(New Course) Lab Examination",unidata/univexaminations/Lab Date Sheet New Course.pdf,~/uniimg/newgif.gif
518,"Datesheet for B.Tech. (Old Course Lab Examination, Semester -VIi (Backlog)",unidata/univexaminations/Lab DateSheet Old Course.pdf,~/uniimg/newgif.gif
517,"Datesheet for B.Tech. (Old Course), Examination, Semester- III,V, VII (Backlog)",unidata/univexaminations/Theory Date Sheet Old Course.pdf,~/uniimg/newgif.gif
516,"Datesheet for B.Tech. (New Course), Examination, Semester -V (Regular and Backlog)",unidata/univexaminations/Rev-Date Sheet Semester V B.Tech. Regular & Backlog Exam. Dec.-Jan2022-23r.pdf,~/uniimg/newgif.gif
515,"Datesheet for M.Sc. Physics, Semester -II",unidata/univexaminations/2nd datesheet.pdf,~/uniimg/newgif.gif
514,"Datesheet for M.Sc. Physics, Semester -IV",unidata/univexaminations/ph2022Datesheet-4th.pdf,~/uniimg/newgif.gif
513,"Datesheet for MBA-HTM, B.VoC- Semester -II",unidata/univexaminations/DocScanner 25-Jul-2022 11-52 am.pdf,~/uniimg/newgif.gif
512,"Datesheet for M.A. Economics, Semester-II",unidata/univexaminations/DocScanner 18 Jul 2022 12-21 pm.pdf,~/uniimg/newgif.gif
511,"Datesheet for BBA, Semester-II",unidata/univexaminations/DocScanner 18 Jul 2022 12-23 pm.pdf,~/uniimg/newgif.gif
510,"Datesheet for MBA, Semester-II",unidata/univexaminations/DocScanner 18 Jul 2022 12-24 pm.pdf,~/uniimg/newgif.gif
509,"Datesheet for B.Tech., Semester -VII (Backlog, New Course) Special Exam ",unidata/univexaminations/CamScanner 06-23-2022 10.50.23_3.pdf,~/uniimg/newgif.gif
508,"Datesheet for Ph.D. Course Work Examination, Environmental Science",unidata/univexaminations/CamScanner 05-27-2022 12.18.pdf,~/uniimg/newgif.gif
507,"Datesheet for Ph.D. Course Work Examination, Department of Botany",unidata/univexaminations/Adobe Scan 27-May-2022.pdf,~/uniimg/newgif.gif
506,"Revised Datesheet for Major Project, B.Tech. ITE,CE, Semester-VIII",unidata/univexaminations/IMG-20220527-WA0004 (1).pdf,~/uniimg/newgif.gif
505,"Datesheet for MBAHTM, Semester-IV, B.VoC- Semester-IV,VI",unidata/univexaminations/DocScanner 22-May-2022 8-54 am.pdf,~/uniimg/newgif.gif
504,"Datesheet for M.A. Islamic Studies, Semester-II",unidata/univexaminations/ISSEM2.pdf,~/uniimg/newgif.gif
503,"Datesheet for M.A. Islamic Studies, Semester-IV",unidata/univexaminations/ISsem4.pdf,~/uniimg/newgif.gif
502,"Datesheet for M.A. Economics, Semester-IV",unidata/univexaminations/CamScanner 05-24-2022 15.52.51_1.pdf,~/uniimg/newgif.gif
500,"Datesheet for BBA, Semester-VI (Regular and Backlog)",unidata/univexaminations/BBA6DocScanner May 23 2022 2-45 PM.pdf,~/uniimg/newgif.gif
499,"Datesheet for BBA, Semester-IV (Regular and Backlog)",unidata/univexaminations/BBA4DocScanner May 232022 2-44 PM.pdf,~/uniimg/newgif.gif
498,"Datesheet for MBA, Semester-IV",unidata/univexaminations/MBA4DocScanner May 23 2022 2-43 PM.pdf,~/uniimg/newgif.gif
495,"Datesheet for M.Sc. IT, Semester-II, IV",unidata/univexaminations/My Doc - 760384.pdf,~/uniimg/newgif.gif
493,"Ph.D. Viva-Voce Notification of Ms. Samiksha Sharma, Department of English",unidata/univexaminations/Notice for Samiksha Viva-Voce Examination (Online).pdf,~/uniimg/newgif.gif
492,"Datesheet for Lab Examination of B.Tech./B.E. Evening 2nd, 4th,6th,8th Semester (New course)",unidata/univexaminations/newcourserevised.pdf,~/uniimg/newgif.gif
491,"Datesheet for Lab Examination of B.Tech./B.E. Evening 2nd, 4th,6th,8th  Semester (old course)",unidata/univexaminations/changeoldcourse.pdf,~/uniimg/newgif.gif
488,"Datesheet for B.Tech. /B.E. Evening, 2nd,4th,6th and 8th Semester Examination(Regular, old course)",unidata/univexaminations/B.Tech 2022 Final.pdf,~/uniimg/newgif.gif
487,"Datesheet for M.Sc. Physics, Semester-III (Remaining Subjects)",unidata/univexaminations/Physics Date sheet(Remaining).pdf,~/uniimg/newgif.gif
486,"Datesheet for Laboratory Examination of  B.Tech./B.E., Semester-III, V (New Course)","unidata/univexaminations/Updated New Course Lab Datesheet 3rd,5th(Odd Semester-2021)Dated 30-03-2022.pdf",~/uniimg/newgif.gif
485,"Datesheet for Laboratory Examination of  B.Tech., Semester-V (old course, Backlog)",unidata/univexaminations/Updated OLD course Lab Datesheet 5th Semester(Odd Semester-2021)Dated 30-03-2022.pdf,~/uniimg/newgif.gif
484,"Datesheet for M.Sc. Env. Science, Semester-III (Remaining Subjects)",unidata/univexaminations/IMG-20220329-WA0002 (1).pdf,~/uniimg/newgif.gif
483,"Datesheet for M.Sc. Botany, Semester-III (Remaining Subjects)",unidata/univexaminations/Adobe Scan 28-Mar-2022.pdf,~/uniimg/newgif.gif
482,"Datesheet for MBA, Semester-III",unidata/univexaminations/DocScanner 24 Mar 2022 4-04 pm.pdf,~/uniimg/newgif.gif
481,"Datesheet for MBA, BBA, Semester-III, III and V respectively",unidata/univexaminations/DocScanner 24 Mar 2022 3-04 pm.pdf,~/uniimg/newgif.gif
480,"Datesheet for M.A. Economics, Semester-III",unidata/univexaminations/DocScanner 24 Mar 2022 3-04 pm.pdf,~/uniimg/newgif.gif
479,"Datesheet for BBA, Semester-III, V",unidata/univexaminations/DocScanner 23 Mar 2022 4-19 pm.pdf,~/uniimg/newgif.gif
478,"Datesheet for B.VoC, Semester-III",unidata/univexaminations/DocScanner 16-Mar-2022 10-24 am.pdf,~/uniimg/newgif.gif
477,"Datesheet for B.Sc. Nursing, (Ist, IInd, IIIrd, IVth Year)Theory Examination for College of Nursing Rajouri, Jammu, Kishtwar",unidata/univexaminations/exam date sheetNursing college.pdf,~/uniimg/newgif.gif
476,"Datesheet for M.Sc. Physics, Semester-I",unidata/univexaminations/Datesheet Ist.pdf,~/uniimg/newgif.gif
475,"Ph.D. Viva Voce Notification of Mr. Khalid Hussain Mir, Department of Islamic Studies",unidata/univexaminations/PhD viva Khalid Feb 08 2022.pdf,~/uniimg/newgif.gif
474,"Datesheet for M.Sc.Environmental Science, Semester-I",unidata/univexaminations/IMG-20220210-WA0001.pdf,~/uniimg/newgif.gif
473,"Datesheet for B.Ed., Semester-I",unidata/univexaminations/Datesheet for B.Ed..pdf,~/uniimg/newgif.gif
472,"Datesheet for M.Ed., Semester-I",unidata/univexaminations/Datesheet for M.Ed Sem-I.pdf,~/uniimg/newgif.gif
471,"Datesheet for M.A. Education, Semester-I",unidata/univexaminations/Datesheet for MA ED SEMI.pdf,~/uniimg/newgif.gif
470,"Datesheet for MBA-HTM, Semester-I",unidata/univexaminations/IMG-20220208-WA0006.pdf,~/uniimg/newgif.gif
468,"Datesheet for M.Sc. I.T., Semester-I",unidata/univexaminations/DateSheetMIT-First-20212023.pdf,~/uniimg/newgif.gif
467,"Datesheet for M.A. Economics, Semester-I (Regular & Backlog)",unidata/univexaminations/datesheet for MA Eco sem-i2021dec.pdf,~/uniimg/newgif.gif
466,"Datesheet for MBA, BBA, Semester-I",unidata/univexaminations/Document 104.pdf,~/uniimg/newgif.gif
464,"Datesheet for M.Sc. Physics, Semester-III",unidata/univexaminations/M.Sc Physics Date Sheet.pdf,~/uniimg/newgif.gif
463,"Notification Regarding Postponement of Examination of BBA, Semester-V",unidata/univexaminations/bbapostponeexam.pdf,~/uniimg/newgif.gif
462,"Datesheet for M.Sc. Mathematics, Semester-III",unidata/univexaminations/DATE SHEET SEM 032021 22  coloured.pdf,~/uniimg/newgif.gif
461,"Datesheet for MBAHTM, Semester-III and B.VoC. Semester-III and V",unidata/univexaminations/ScannerGo_11-1-2022-12.24.34.981.pdf,~/uniimg/newgif.gif
460,"DateSheet for B.Tech. Laboratory Examination Backlogs (Old Course), Sem-I & Semester-V",unidata/univexaminations/OLD course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf,~/uniimg/newgif.gif
459,"Date Sheet for B.Tech/B.E.. Laboratory Examination (New Course), Semester-I,III,V",unidata/univexaminations/New Course Lab Datesheet Ist3rd5th(Odd Semester-2021).pdf,~/uniimg/newgif.gif
458,"Date Sheet for B.Tech. End-of-Semester - I (Old-Course)
Examination (Backlog) January, 2022",unidata/univexaminations/Date Sheet B.Tech Semester - I Theory Old Course Backlog Jan 2022.pdf,~/uniimg/newgif.gif
457,"Date Sheet for B.Tech. End-of-Semester - I (New Course)
Examination (Regular / Backlog) January, 2022",unidata/univexaminations/Date Sheet B.TechSemester - I Theory New Course Regular_Backlog Exam Jan 2022.pdf,~/uniimg/newgif.gif
456,"Ph.D. Viva Voce Notification of Mr. Zafar Iqbal Nahvi, Department of Urdu",unidata/univexaminations/ph.d viva 1 (1).pdf,~/uniimg/newgif.gif
455,"Ph.D. Viva Voce Notification of Mr. Irfan Ahmed Thoker, Department of Urdu",unidata/univexaminations/ph.d viva 2.pdf,~/uniimg/newgif.gif
454,"Datesheet for B.Ed., M.A. Education and M.Ed., Semester-III and Semester-IV (Backlog)",unidata/univexaminations/datesheet educationwebsite.pdf,~/uniimg/newgif.gif
453,"Datesheet for M.A. English, Semester-III",unidata/univexaminations/Date sheet for MA English 3rd sem 202122ny.pdf,~/uniimg/newgif.gif
452,"B.Tech/B.E. Semester-VII, Date Sheet for Laboratory Examination, (New Course)",unidata/univexaminations/Lab-DateSheet7th-sem-2021-Newcourseadadda.pdf,~/uniimg/newgif.gif
451,"B.Tech. Semester-VII, Date Sheet for Laboratory Examination, (Backlog,Old Course) ",unidata/univexaminations/Lab-DateSheet7th-sem-2021-oldcours12332e.pdf,~/uniimg/newgif.gif
450,"Datesheet for M.Sc. Biotechnology, Semester-III",unidata/univexaminations/Date sheet M.Sc Biotechnology (3rd Sem)  .pdf,~/uniimg/newgif.gif
449,"Datesheet for MBA, Semester-III and BBA, Semester-III and V",unidata/univexaminations/CamScanner 12-21-2021 11.15.42.pdf,~/uniimg/newgif.gif
448,"Datesheet of M.A. Economics, Semester-III",unidata/univexaminations/MA ECONOMICS SEM-3.pdf,~/uniimg/newgif.gif
447,Revised Datesheet of B.Tech./B.E. Semester-VII (New Course),unidata/univexaminations/Revised 7th sem.pdf,~/uniimg/newgif.gif
446,"Datesheet for M.Sc. I.T., Semester-III",unidata/univexaminations/Examination Notificationmscit202122.pdf,~/uniimg/newgif.gif
445,"Datesheet for M.Sc. Environmental Sciences, Semester-III",unidata/univexaminations/IMG-20211217-WA0003.pdf,~/uniimg/newgif.gif
444,"Datesheet for M.Sc. Botany, Semester-III",unidata/univexaminations/Datesheetbotany202122.pdf,~/uniimg/newgif.gif
443,"Date Sheet for B.Tech. End-of-Semester - VII (Old Course)
Examination (Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/Final Date Sheet B.Tech. Semester - VII Old Course Dec.-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
442,"Date Sheet for B.Tech. End-of-Semester – V (Old Course)
Examination (Backlog) Dec.-Jan., 2021-202",unidata/univexaminations/Final Date Sheet B.Tech. Semester -V Old Course Dec.-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
441,"Date Sheet for B.Tech. End-of-Semester - III (Old Course) Examination (Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/Final Date Sheet B.Tech. Semester - III Old Course Dec.-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
440,"Revised Date Sheet for B.Tech./B.E. End-of-Semester - V (New Course)
Examination (Regular / Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/revised Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022-R.pdf,~/uniimg/newgif.gif
439,"Date Sheet for B.Tech./B.E. End-of-Semester - VII (New Course)
Examination (Regular / Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/Date Sheet B.Tech B.E. Semester VII New Course Dec-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
438,"Date Sheet for B.Tech./B.E. End-of-Semester - III (New Course)
Examination (Regular / Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/Date Sheet B.Tech B.E. Semester III New Course Dec-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
437,"Date Sheet for B.Tech./B.E. End-of-Semester - V (New Course)
Examination (Regular / Backlog) Dec.-Jan., 2021-2022",unidata/univexaminations/Date Sheet B.Tech B.E. Semester V New Course Dec-Jan. 2021-2022.pdf,~/uniimg/newgif.gif
434,"Revised Datesheet for B.Sc. Nursing,Year-I,II,III & IV (Rajouri, Jammu and Kishtwar colleges of Nursing)",unidata/univexaminations/rdsncjkr.pdf,~/uniimg/newgif.gif
432,"Ph.D. Viva Voce Notification of Ms.Zabina Koser, Department of Arabic",unidata/univexaminations/Viva Ph. D Arabic.pdf,~/uniimg/newgif.gif
431,"Revised Datesheet for B.Voc, Semester-IV",unidata/univexaminations/IMG_20211001_123234 (1).pdf,~/uniimg/newgif.gif
430,"M.Phil. Viva Voce Notification of Ms. Taslima Sheikh, Department of Zoology",unidata/univexaminations/Admin Website 20-Aug-2021.pdf,~/uniimg/newgif.gif
429,"Datesheet of MBA, BBA , odd semester Examination (  For students who could not submit the response due to technical issues)",unidata/univexaminations/datembabba sheet.pdf,~/uniimg/newgif.gif
428,"Viva-Voce of Mr. Yasir Ahmad Khanday , Ph.D. Scholar, Department of English is Postponed",unidata/univexaminations/Intimation for viva of Yasir Ahmad Khanday.pdf,~/uniimg/newgif.gif
427,Viva-Voce Examination Notification of BBA-615,unidata/univexaminations/BBA Viva notification_1.pdf,~/uniimg/newgif.gif
425,"Ph.D. Viva Voce Notification of Mr. Yasir Khanday, Department of English",unidata/univexaminations/new notice (2)phdeng.pdf,~/uniimg/newgif.gif
424,"Datesheet for M.Phil. Management Studies, Semester-I",unidata/univexaminations/CamScanner 07-28-2021 15.32.47.pdf,~/uniimg/newgif.gif
423,"Datesheet for M.Sc. Mathematics, Semester-II (Morning, Evening, Applied Mathematics)",unidata/univexaminations/2.   DATE SHEET  SECOND  SEM2021 (1).pdf,~/uniimg/newgif.gif
422,"Datesheet for M.Sc. Mathematics, Semester-II (Morning, Evening, Applied Mathematics)",unidata/univexaminations/2.   DATE SHEET  SECOND  SEM2021 (1).pdf,~/uniimg/newgif.gif
421,"Datesheet for M.Sc. Mathematics, Semester-II (Morning, Evening, Applied Mathematics)","unidata/univexaminations/2.   DATE SHEET  SECOND  SEM, 2021 (1).pdf",~/uniimg/newgif.gif
419,Revised Date of Examination for Course Code: Mgt-246,unidata/univexaminations/CamScanner 07-12-2021 14.49.09.pdf,~/uniimg/newgif.gif
418,"Datesheet for M.Sc. Mathematics, Semester-IV",unidata/univexaminations/mds4.pdf,~/uniimg/newgif.gif
417," Pre submission presentation notification of Ms. Nafeesa Mushtaq , Ph.D. Economics",unidata/univexaminations/pre submission presentation notice Nafeesa Mushtaq.pdf,~/uniimg/newgif.gif
416,"Datesheet of M.A. Economics, Semester-II (Regular and Backlog)",unidata/univexaminations/MA Economics Date Sheet  2nd  sem July 2021.pdf,~/uniimg/newgif.gif
413,Revised Date Sheet of M.A Urdu 2nd Semester July 2021,unidata/univexaminations/Revised Date Sheet of M.A urdu 2nd Semester July 2021.pdf,~/uniimg/newgif.gif
412,"Datesheet of M.Sc. Environmental Sciences, Semester-II (Theory and Lab Course)",unidata/univexaminations/examination notification EVS IInd Semester_1.pdf,~/uniimg/newgif.gif
411,"Datesheet of MCA and IMCA, Semester-II (Theory and Lab Examination)",unidata/univexaminations/1625064389543_Final Datesheet 2021 (July).pdf,~/uniimg/newgif.gif
410,"Datesheet of M.A. Islamic Studies, Semester-II",unidata/univexaminations/CamScanner 06-30-2021 14.21.38_4.pdf,~/uniimg/newgif.gif
409,"Datesheet for conduct of MCQ based online Theory Examinations of students of MBA-HTM, Semester-II",unidata/univexaminations/dsmbahtmsem2.pdf,~/uniimg/newgif.gif
408,"Datesheet for conduct of MCQ based online Theory Examinations of students of B.Voc 2nd semester (July 2021, Regular and Backlog).",unidata/univexaminations/Date Sheet B.Voc 2nd.pdf,~/uniimg/newgif.gif
407,"Datesheet for MBA, BBA (Regular and Backlog Examination), Semester-II",unidata/univexaminations/Date sheet MBA and BBA 2nd.pdf,~/uniimg/newgif.gif
406,"Date-Sheet for Pre-PhD Examination in Computer Sciences, Batch 2020",unidata/univexaminations/Datesheet Pre PHD july 2021 (1).pdf,~/uniimg/newgif.gif
405,"M.Phil. Viva Voce Notification of Mr. Aamir Ahmad Teeli, Department of Economics",unidata/univexaminations/mphil11.pdf,~/uniimg/newgif.gif
404,"M.Phil. Viva Voce Notification of Mr. Aamir Ahmad Teeli, Department of Economics",unidata/univexaminations/mphil11.pdf,~/uniimg/newgif.gif
