2763,[13-02-2026] DatesheetB.Sc. N. 2nd 3rd 4th & 5th Semesters Exam March 2026,DatesheetB.Sc. N. 2nd 3rd 4th & 5th Semesters Exam March 2026.pdf,
403,"M.Phil. Viva Voce Notification of Mr. Aabid Suhail, Department of Economics",unidata/univexaminations/mphil.pdf,~/uniimg/newgif.gif
402,Ph.D. and M.Phil. Viva Voce Notification of Ms. Azra Mufti and Mr.Tawseef Ahmed Parray . Respectively,unidata/univexaminations/1624383372776_1624383303217_CamScanner 06-22-2021 23.01.11.pdf,~/uniimg/newgif.gif
400,"Revised Datesheet for Conduct of Theory Examination for B.Tech, Semester-II ",unidata/univexaminations/Updated-Date Sheet-Regular-II Semester-pdf.pdf,~/uniimg/newgif.gif
399,"	
Date sheet for M.Sc. IT, Semester-IV",unidata/univexaminations/Date Sheet-Fourth Semester-MIT-June-2021.pdf,~/uniimg/newgif.gif
398,"Date sheet for M.Sc. IT, Semester-II",unidata/univexaminations/Date Sheet-Second Semester-MIT-July-2021.pdf,~/uniimg/newgif.gif
397,"Datesheet of B.Voc, Semester-VI",unidata/univexaminations/Date Sheet B.Voc website.pdf,~/uniimg/newgif.gif
396,"Datesheet for Conduct of Examinaation for Pre- Ph.D. Course work,Batch-2020, Department of Civil Engineering",unidata/univexaminations/Pre PhD Date Sheet CE.pdf,~/uniimg/newgif.gif
394,"Revised Datesheet for B.Tech, Semester-II (Lab Examination, Old Course)",unidata/univexaminations/1623588459705_II-semOld course.pdf,~/uniimg/newgif.gif
393,"	
Revised Datesheet for B.Tech, Semester-II (Lab Examination)",unidata/univexaminations/1623588313526_II-semNew Course.pdf,~/uniimg/newgif.gif
392,"Datesheet for B.Tech, Semester-II (Lab Examination, Old Course)",unidata/univexaminations/II-semOld course.pdf,~/uniimg/newgif.gif
391,"Datesheet for B.Tech, Semester-II (Lab Examination)",unidata/univexaminations/II-semNew Course.pdf,~/uniimg/newgif.gif
390,"Datesheet of B.Tech, Semester-II (Backlog, Old Course)",unidata/univexaminations/Date Sheet B.Tech Semester II Backlog Old Course MCQs based Online Exam June 2021.pdf,~/uniimg/newgif.gif
389,"Date Sheet for Even Semester Examination,June 2021 MCS 4th and 2nd Semester (Regular & Backlog), Examination (Theory)",unidata/univexaminations/Datesheet june 2021 (DCS).pdf,~/uniimg/newgif.gif
388,"Datesheet for M.A. Economics, Semester-IV",unidata/univexaminations/Date Sheet MA  Economics 4m june 2021 pdf.pdf,~/uniimg/newgif.gif
387,"Datesheet for M.A. Urdu, Semester-IV",unidata/univexaminations/0_IMG-20210603-WA0007.pdf,~/uniimg/newgif.gif
386,"Datesheet for MBA,4th Semester and BBA-IVth and VIth Semester",unidata/univexaminations/Date Sheet Notification.pdf,~/uniimg/newgif.gif
385,"Date Sheet for M.A.  Arabic and B.A. Arabic(Hons), Semester-IV and Semester VI  ",unidata/univexaminations/Date Sheet for MA and BA (Hons) Examinations 2021.pdf,~/uniimg/newgif.gif
384,"Revised Date Sheet of B.Tech./BE (4, 6 & 8) semester ",unidata/univexaminations/Revised Combined Datesheet-R6.pdf,~/uniimg/newgif.gif
383,"Datesheet for M.A. Islamic Studies, Semester-IV",unidata/univexaminations/CamScanner 06-01-2021 10.25.08_1.pdf,~/uniimg/newgif.gif
382,Date Sheet for M.A Urdu 4th Semester 2021(June),unidata/univexaminations/20210531_173012.pdf,~/uniimg/newgif.gif
381,"Date Sheet for the conduct of MCQs based online theory Examination of M.A English, 4th Semester",unidata/univexaminations/Datesheet of English 4th semster 21.pdf,~/uniimg/newgif.gif
380,"Datesheet for Conduct of Examinaation for Pre- Ph.D. Course work,Batch-2020, Department of Economics",unidata/univexaminations/ecods.pdf,~/uniimg/newgif.gif
379,"Date Sheet for Conduct of Online Theory Examinations (Regular & Backlog) of B.Ed, M.Ed  & M.A (Edu) 4th Semester Examination to be held in June 2021",unidata/univexaminations/date sheet education june 2021.pdf,~/uniimg/newgif.gif
378,"Datesheet for Conduct of Examinaation for Pre- Ph.D. Course work,Batch-2020, Department of Information Technology",unidata/univexaminations/Datesheet Pre-Ph.D. May 2021.pdf,~/uniimg/newgif.gif
377,"Open PhD Viva Voce Notification of Miss Sabeeha Mufti, Department of Management. ",unidata/univexaminations/SAVE_20210429_211047(1).pdf,~/uniimg/newgif.gif
376,"Open PhD Viva Voce Notification of Miss Sabeeha Mufti, Department of Management. ",unidata/univexaminations/SAVE_20210429_211047(1).pdf,~/uniimg/newgif.gif
375,"Online PhD Viva Voce Notification of Mr. Mohd Farooq, Department of Arabic",unidata/univexaminations/Ph D Viva Arabic.pdf,~/uniimg/newgif.gif
374,"Datesheet for M.Sc. Microbiology, Semester-I",unidata/univexaminations/First sem Microbiology1.pdf,~/uniimg/newgif.gif
373,"Datesheet for M.Sc. Zoology, Semester-I",unidata/univexaminations/first sem Zoologysem1.pdf,~/uniimg/newgif.gif
372,"DateSheet of B.Tech, Semester IV,VI and VIII, Sessional-I",unidata/univexaminations/B.Tech Sessional I Date Sheet.pdf,~/uniimg/newgif.gif
371,"Notice of Open Viva-Voce of Ms. Firasth Nabi, Research Scholar in the Department of Computer Sciences",unidata/univexaminations/Firasat final Viva Notification -2020.pdf,~/uniimg/newgif.gif
370,Notice regarding pre submission presentation of Ph.D. thesis,unidata/univexaminations/CamScanner 03-18-2021 14.53.11.pdf,~/uniimg/newgif.gif
369,"Datesheet for MBA,3rd Semester (Backlog)",unidata/univexaminations/DSMBABACK.pdf,~/uniimg/newgif.gif
368,"Datesheet for M.Sc. Mathematics (Morning, Evening) and M.Sc. Mathematics (Specialization: Applied Mathematics), Semester-I",unidata/univexaminations/date sheet 2021 first sem.pdf,~/uniimg/newgif.gif
367,"Postponement of PhD Viva-Voce of Mr. Vinay Kumar, School of Management Studies ",unidata/univexaminations/vinay.pdf,~/uniimg/newgif.gif
366,Revised Date Sheet for BSc Nursing 1st Year,unidata/univexaminations/nurdt.pdf,~/uniimg/newgif.gif
365,"Notice regarding Open Viva-Voce of Mr. Vinay Kumar, Research Scholar in the School of Management Studies",unidata/univexaminations/vinay.pdf,~/uniimg/newgif.gif
364,"Revised Date Sheet for B.Voc 1st Semester (Regular and Backlog) ",unidata/univexaminations/Bvocres.pdf,~/uniimg/newgif.gif
363,"Date Sheet for M.Sc. Physics 1st Semester (Regular/Backlog), starting from 15th March, 2021.",unidata/univexaminations/Department of Physics date sheet.pdf,~/uniimg/newgif.gif
362,"Datesheet for B.VoC, Ist Semester Examination (Regular & Backlog), Session-March, 2021",unidata/univexaminations/date sheet BVOC.pdf,~/uniimg/newgif.gif
361,"Datesheet for M.A. Education, Ist Semester Examination (Regular & Backlog), Session-March, 2021",unidata/univexaminations/M.A Edu-1st semester Datesheet.pdf,~/uniimg/newgif.gif
360,"Datesheet for M.Ed Ist Semester Examination (Regular & Backlog), Session-March, 2021",unidata/univexaminations/M.Ed 1st sem Datesheet.pdf,~/uniimg/newgif.gif
359,"Datesheet for B.Ed Ist Semester Examination (Regular & Backlog), Session-March, 2021",unidata/univexaminations/B.Ed 1st sem datesheet.pdf,~/uniimg/newgif.gif
358,"Datesheet for Conduct of Theory Examination of Students of M.Sc. I.T., Semester-I (Regular & Backlog)",unidata/univexaminations/Date Sheet First Sem March 2021.pdf,~/uniimg/newgif.gif
357,"	
Datesheet for Conduct of Theory/Practical Examination of Students of M.Sc. Environmental Sciences, Semester-I",unidata/univexaminations/evsds.pdf,~/uniimg/newgif.gif
356,"Revised Datesheet for B.Sc. Nursing,2nd Year for College of Nursing Rajouri,Jammu and Kishtwar",unidata/univexaminations/IMG-20210301-WA0010.pdf,~/uniimg/newgif.gif
355,"Date sheet for B.Tech,Lab Examination(CE/ECE/EE/ITE/CSE(Regular/Backlog), Semester-I",unidata/univexaminations/Datesheet-L-B.Tech-I-Seme-21.pdf,~/uniimg/newgif.gif
354,"Date sheet for B.Tech. (CE/ECE/EE/ITE/CSE(Regular/Backlog), Semester-I",unidata/univexaminations/Datesheet-T-B.Tech-I-Seme-21.pdf,~/uniimg/newgif.gif
353,"Change in Exam Timing for MBA & BBA,Semester-I Examination Scheduled on 01 March,2021",unidata/univexaminations/mbaexam prepone.pdf,~/uniimg/newgif.gif
352,"Datesheet for Conduct of Theory Examination of Students of MBAHTM, Semester-I",unidata/univexaminations/MBAHTM-20212602.pdf,~/uniimg/newgif.gif
351,"Datesheet for Conduct of Theory/Practical Examination of Students of Diploma in Food and Beverage Services, Semester-I ",unidata/univexaminations/DFB2622021.pdf,~/uniimg/newgif.gif
350,"Datesheet for Conduct of Theory Examination of Students of MCA, Semester-I (Regular)
",unidata/univexaminations/Datesheet MCA.pdf,~/uniimg/newgif.gif
349,"Datesheet for Conduct of Theory Examination of Students of M.A. English, Semester-I (Regular & Backlog)",unidata/univexaminations/english  1st sem Datesheet 2021 - Copy.pdf,~/uniimg/newgif.gif
348,"	
Datesheet for Conduct of Theory Examination of Students of B.A. Arabic (Hons.) & M.A. Arabic,Semester-I (Regular & Backlog)",unidata/univexaminations/202125datesheetarabic.pdf,~/uniimg/newgif.gif
347,"Datesheet for Conduct of Theory Examination of Students of M.A. Economics, Semester-I (Regular & Backlog)",unidata/univexaminations/DatesheetEco.pdf,~/uniimg/newgif.gif
346,"Datesheet for Conduct of Theory Examination of Students of M.A. Islamic Studies,Semester-I (Regular)",unidata/univexaminations/1614086294768_IMG-20210223-WA0012.pdf,~/uniimg/newgif.gif
345,"Datesheet for Conduct of Theory Examination of Students of M.A. Urdu,Semester-I (Regular & Backlog)",unidata/univexaminations/Adobe Scan 23-Feb-2021.pdf,~/uniimg/newgif.gif
343,"Datesheet for Conduct of Theory Examination of Students of MBA,Semester-I (Regular & Backlog)",unidata/univexaminations/MBA1-2021.pdf,~/uniimg/newgif.gif
342,"Datesheet for Conduct of Theory Examination of Students of BBA,Semester-I (Regular & Backlog)",unidata/univexaminations/BBA1-2021.pdf,~/uniimg/newgif.gif
341,Date-sheet of M.Sc. Physics- 4th Semester Backlog (REVISED),unidata/univexaminations/Date-sheet of M.Sc. Physics- 4th Semester Backlog.pdf,~/uniimg/newgif.gif
339,"Datesheet of B.Tech, Semester-III & Semester-V (Backlog)",unidata/univexaminations/New Doc 2021-01-22 17.16.55.pdf,~/uniimg/newgif.gif
338,Instruction for candidates appearing in B.Tech. / B.E Odd Semesters Exam Jan-Feb 2021,unidata/univexaminations/Instruction for candidates appearing in B.Tech. B.E Exam Jan-Feb 2021.pdf,~/uniimg/newgif.gif
337,"Revised Datesheet for B.Sc. Nursing, 3rd Year",unidata/univexaminations/Revised Datesheet of B.Sc. Nursing -3rd Year Exam held in Feb. 2021.pdf,~/uniimg/newgif.gif
336,Date Sheet B.Tech. Semester VI  Lab. Exam. (Batch 2012-2016),unidata/univexaminations/Date Sheet B.Tech. Semester VI University Lab. Exam.pdf,~/uniimg/newgif.gif
335,Date Sheet B.Tech./B.E. Evening (Civil) Semester IV Lab. Exam (Batch 2012-2016),unidata/univexaminations/Date Sheet B.Tech. Semester IV University Lab. Exam.pdf,~/uniimg/newgif.gif
334,"Date Sheet B.Tech. Semester II, Lab Exam (Batch-2012 to 2016)",unidata/univexaminations/Date Sheet B.Tech. Semester II University Lab. Exam..pdf,~/uniimg/newgif.gif
333,"Date Sheet B.Tech,Semester I (Old Course, Backlog)",unidata/univexaminations/Date Sheet B.Tech. Semester I Old Course Backlog Exam. Jan-Feb 2021.pdf,~/uniimg/newgif.gif
332,"Datesheet of M.Sc. Physics, Semester-III",unidata/univexaminations/Datesheet of M.Sc. Physics 3rd Semester Jan. 2021.pdf,~/uniimg/newgif.gif
330,"Datesheet of B.Tech, B.E. Evening (Regular/Backlog), Semester-III",unidata/univexaminations/Date Sheet B.Tech. and B.E. Semester - III Regular and Backlog Exam. Jan-Feb 2021.pdf,~/uniimg/newgif.gif
326,"Datesheet of B.Tech, B.E. Evening (Regular/Backlog), Semester-VII",unidata/univexaminations/Date Sheet B.Tech. and B.E. Semester - VII Regular and Backlog Exam. Jan-Feb 2021.pdf,~/uniimg/newgif.gif
325,"Datesheet of B.Tech, B.E. Evening (Regular/Backlog), Semester-V",unidata/univexaminations/Date Sheet B.Tech. and B.E. Semester - V Regular and Backlog Exam. Jan-Feb 2021.pdf,~/uniimg/newgif.gif
322,"Datesheet for M.Sc. Biotechnology, Semester-III",unidata/univexaminations/CamScanner 01-08-2021 22.47.11.pdf,~/uniimg/newgif.gif
321,"Datesheet for M.Sc. Microbiology, Semester-III",unidata/univexaminations/CamScanner 01-08-2021 22.45.54.pdf,~/uniimg/newgif.gif
320,"Datesheet for M.Sc. Zoology, semester-III",unidata/univexaminations/CamScanner 01-08-2021 22.44.57.pdf,~/uniimg/newgif.gif
319,"Examination Date for Zol-M.Phil.-03 ,titled Animal Biotechnology for M.Phil. in Zoology, Semester-I",unidata/univexaminations/CamScanner 01-08-2021 22.43.48.pdf,~/uniimg/newgif.gif
318,"Date-Sheet of Diploma Engineering (Practical Examinations) Semester III, JAN-2021",unidata/univexaminations/DSDEIII.pdf,~/uniimg/newgif.gif
317,"Date-Sheet of Diploma Engineering (Practical Examinations) Semester V, JAN-2021",unidata/univexaminations/DSDEPV.pdf,~/uniimg/newgif.gif
316,Datesheet B.Tech B.E Semester-V Regular and Backlog,unidata/univexaminations/Datesheet B.Tech B.E Semester-V Regular and Backlog.pdf,~/uniimg/newgif.gif
315,"Datesheet B.Tech B.E Semester-III Regular and Backlog ",unidata/univexaminations/Datesheet B.Tech B.E Semester-III Regular and Backlog .pdf,~/uniimg/newgif.gif
314,Datesheet B.Tech B.E Semester VII Regular and Backlog,unidata/univexaminations/Datesheet B.Tech B.E Semester VII Regular and Backlog.pdf,~/uniimg/newgif.gif
313,Datesheet of B.Voc Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of B.Voc Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
312,Date Sheet of M.Sc. Mathematics & Applied Exam held in Jan. 2021,unidata/univexaminations/Date Sheetof M.Sc. Mathematics & Applied Exam held in Jan. 2021.pdf,~/uniimg/newgif.gif
311,Datesheet of B.A (Hons. ) Arabic Exam held in Jan. 2021,unidata/univexaminations/Datesheet of B.A (Hons. ) Arabic Exam held in Jan. 2021.pdf,~/uniimg/newgif.gif
310,Datesheet of M.A English Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of M.A English Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
309,Datesheet of M.A. Arabic Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of M.A.Arabic Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
308,Datesheet of M.A. Islamic Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of M.A.Islamic Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
307,Datesheet of M.Sc. IT Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of M.Sc. IT Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
306,Datesheet of M.A. Urdu Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of M.A.Urdu Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
305,Datesheet of MBAHTM Exam Held in Jan. 2021,unidata/univexaminations/Datesheet of MBAHTM Exam Held in Jan. 2021.pdf,~/uniimg/newgif.gif
304,Date Sheet for Theory and Laboratory Examination of M.Sc. Botany Semester-III,unidata/univexaminations/M.Sc. Botany Semester-III.pdf,~/uniimg/newgif.gif
303,Date Sheet for Theory Examination of MBA Semester-III,unidata/univexaminations/MBA Semester-III.pdf,~/uniimg/newgif.gif
302,Date Sheet for Theory Examination of M.Ed. Semester-III,unidata/univexaminations/M.Ed. Semester-III.pdf,~/uniimg/newgif.gif
301,Date Sheet for Theory Examination of BBA Semesters III & V.pdf,unidata/univexaminations/BBA Semesters III & V.pdf,~/uniimg/newgif.gif
300,Date Sheet for Theory Examination of M.A. Education Semester-III,unidata/univexaminations/M.A. Education Semester-III.pdf,~/uniimg/newgif.gif
299,Date Sheet for Theory Examination of M.A. Economics Semester-III,unidata/univexaminations/M.A. Economics Semester-III.pdf,~/uniimg/newgif.gif
290,"Theory Examination of B.Sc. Nursing 3rd, 2nd and 1st Year Stand Postponed.",unidata/univexaminations/CamScanner 12-22-2020 13.29.45_1.pdf,~/uniimg/newgif.gif
289,"Backlog Datesheet for M.Sc. Computer Science,IInd Semester (Batch-2018)",unidata/univexaminations/IMG-20201221-WA0008.pdf,~/uniimg/newgif.gif
287,"Date sheet for B.Sc. Nursing-1st, 2nd & 3rd Year. Examination",unidata/univexaminations/Date sheets of B.ScNursing-1st 2nd & 3rd YearExam held in Dec Jan 20202021.pdf,~/uniimg/newgif.gif
286,"Instructions for the Candidates appearing in
Online UG, PG & Diploma Engineering (Backlog) Examinations
December, 2020 amid COVID-19 pandemic",unidata/univexaminations/Instructions_for_the_Candidates_for_Online_Examinations.pdf,~/uniimg/newgif.gif
285,"Datesheet for B.Sc. Nursing,4th Year  Examination",unidata/univexaminations/0_IMG-20201207-WA0000 (1).pdf,~/uniimg/newgif.gif
284,"	
Datesheet for 6th Semester,Diploma in Engineering, Backlog",unidata/univexaminations/WhatsApp Image 2020-12-05 at 17.55.41.pdf,~/uniimg/newgif.gif
283,"Datesheet for 4th Semester,Diploma in Engineering, Backlog",unidata/univexaminations/dip2.pdf,~/uniimg/newgif.gif
282,"Datesheet for 2nd Semester,Diploma in Engineering, Backlog",unidata/univexaminations/dip.pdf,~/uniimg/newgif.gif
281,"Datesheet of  MBA & BBA( Backlog 4th and 6th ) ",unidata/univexaminations/Datesheet of  MB back.pdf,~/uniimg/newgif.gif
279,Datesheet of M.Sc. Physics 4th Semester ( Backlog exam ),unidata/univexaminations/Datesheet of M.Sc. Physics 4th Semester ( Backlog exam held in Dec . 2020).pdf,~/uniimg/newgif.gif
278,Datesheet of M.Sc. Mathematics & Applied 2nd & 4th Semesters  (Backlog Exam),unidata/univexaminations/Datesheet of M.Sc. Mathematics & Applied 2nd & 4th Semesters  (Backlog Exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
277,Datesheet of M.Sc. IT 2nd Semester (Backlog exam ),unidata/univexaminations/Datesheet of M.Sc. IT 2nd Semester (Backlog exam held in Dec 2020).pdf,~/uniimg/newgif.gif
276,Datesheet of M.A. English 2nd & 4th Semesters ( Backlog),unidata/univexaminations/Datesheet of M.A. English 2nd & 4th Semesters ( Backlog Exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
275,Datesheet of M.A. Economics 2nd & 4th Semester ( Backlog Exam),unidata/univexaminations/Datesheet of M.A. Economics 2nd & 4th Semester ( Backlog Exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
274,Datesheet of B.Ed & M.Ed 2nd Semester ( Backlog exam),unidata/univexaminations/Datesheet of B.Ed & M.Ed 2nd Semester ( Backlog exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
273,"Datesheet of B.A Arabic, M.A. Arabic, M.A. Islamic Studies & M. A. Urdu (2nd  4th & 6th Semester) (Backlog exam )",unidata/univexaminations/Datesheet of B.A Arabic M.A. Arabic M.A. Islamic & M. A. Urdu (2nd  4th & 6th Semester) (Backlog exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
272,Datasheet of M.Sc. Computer Science 2nd Semester ( Backlog exam),unidata/univexaminations/Datasheet of M.Sc. Computer Science 2nd Semester ( Backlog exam held in Dec. 2020).pdf,~/uniimg/newgif.gif
271,"Rescheduled Examination Notification for MBA-HTM, Semester-IV",unidata/univexaminations/CamScanner 12-02-2020 14.06.03.pdf,~/uniimg/newgif.gif
270,Datesheet for B.Tech Backlog Examination for Semester VI and Semester-VIII (,unidata/univexaminations/Date Sheets B.Tech. Semester VI and VIII Backlog Exam. Nov. 2020.pdf,~/uniimg/newgif.gif
269,"Instructions for the Candidates appearing in
Online B.Tech./B.E. End-of-Semesters II, IV, VI and VIII (Backlog)  Examinations November, 2020 amid COVID-19 pandemic
",unidata/univexaminations/Instructions_for_the_Candidates_for_Online_Examinations back.pdf,~/uniimg/newgif.gif
268,"Datesheet for B.Tech/B.E. (Backlog,For batches 2013 to 2016 and 2012(Mercy Chance)) for students of Semester-II,IV,VI and VIII",unidata/univexaminations/Date Sheets B.Tech. Semesters II IV VI and VIII Nov. 2020.pdf,~/uniimg/newgif.gif
267,Datesheet of M.Phil in Economics Semester 1st (Backlog),unidata/univexaminations/MPE.pdf,~/uniimg/newgif.gif
266,Datesheet of M.Phil in Management Semester 1st (Backlog) (1),unidata/univexaminations/MPM.pdf,~/uniimg/newgif.gif
265,Rescheduled Date of Examination for M.Ed-413,unidata/univexaminations/09-23-2020-12.17.39.pdf,~/uniimg/newgif.gif
264,"	
Date Sheet of B.Sc. Nursing for Supplementary Exams,Ist,IInd and IIIrd Year",unidata/univexaminations/DSI II II.pdf,~/uniimg/newgif.gif
262,"Date Sheet of Diploma in Travel and Tourism Management, Semester -II ",unidata/univexaminations/Date Sheet of Diploma in Travel and Tourism Management Semester -II Sept 04 2020.pdf,~/uniimg/newgif.gif
261,"Date Sheet for Conduct of Online University Examination of Diploma Engineering Courses,Semester-VI",unidata/univexaminations/CamScanner 08-22-2020 10.54.10_1.pdf,~/uniimg/newgif.gif
260,Datesheet of M.Ed- 4th Semester August 2020,unidata/univexaminations/MEd.pdf,~/uniimg/newgif.gif
259,Datesheet of B.Ed- 4th Semester August 2020,unidata/univexaminations/BEd.pdf,~/uniimg/newgif.gif
258,"Instructions for Candidates appearing in Online Examinations August-September, 2020 amid COVID-19 Pandemic",unidata/univexaminations/Instructions for online exams.pdf,~/uniimg/newgif.gif
257,Datesheet of MCA & M.Sc. Computer Science-4th Semester August 2020,unidata/univexaminations/MCAMCS.pdf,~/uniimg/newgif.gif
256,"Datesheet of MBAHTM-4th Semester, August 2020",unidata/univexaminations/MBAHTM.pdf,~/uniimg/newgif.gif
255,Datesheet of MBA-4th Semester August 2020,unidata/univexaminations/MBAa.pdf,~/uniimg/newgif.gif
254,"Datesheet of M.Sc. Zoology- 4th Semester Aug, 2020",unidata/univexaminations/Zoologya.pdf,~/uniimg/newgif.gif
253,"Datesheet of M.SC. Math & Applied, 4th Semester, Aug. 2020",unidata/univexaminations/Matha.pdf,~/uniimg/newgif.gif
252,"Datesheet of M.Sc. Microbiology- 4th Semester, August,2020",unidata/univexaminations/Microa.pdf,~/uniimg/newgif.gif
251,Datesheet of M.SC. Physics- 4th Semester August 2020,unidata/univexaminations/Physicsa.pdf,~/uniimg/newgif.gif
250,"Datesheet of M.A.Urdu- 4th Semester, August 2020",unidata/univexaminations/Urdua.pdf,~/uniimg/newgif.gif
249,"Datesheet of M.A.Economics-4th Semester, August 2020",unidata/univexaminations/Economicsa.pdf,~/uniimg/newgif.gif
248,Datesheet of M.A .Arabic & B.A Arabic August 2020,unidata/univexaminations/Arabica.pdf,~/uniimg/newgif.gif
247,Datesheet of M.A. Islamic 4th Semester August 2020,unidata/univexaminations/Islamica.pdf,~/uniimg/newgif.gif
246,Datesheet f Botany -4th Semester August 2020,unidata/univexaminations/Botanya.pdf,~/uniimg/newgif.gif
245,Datesheet of BBA- 6th Semester August 2020,unidata/univexaminations/BBA.pdf,~/uniimg/newgif.gif
244,"Datesheet of M.A. English- 4th Semester , Sep. 2020",unidata/univexaminations/English.pdf,~/uniimg/newgif.gif
243,Datesheet B.Tech B.E Semester-VIII (Regular) August 2020,unidata/univexaminations/Datesheet B.TechBE.pdf,~/uniimg/newgif.gif
242,Instructions for filling Backlog Examination Form,unidata/univexaminations/Instructions For Filling Backlog Examination Form.pdf,~/uniimg/newgif.gif
241,Examination form for Backlog students,unidata/univexaminations/Examination Form for Backloggers.pdf,~/uniimg/newgif.gif
240,Date Sheet for Conduct of Viva-Voce on Major Project Diploma Engg. Sem-VI (Regular) July 2020,unidata/univexaminations/Date Sheet Diploma Engg. Sem-VI  (Regular).pdf,~/uniimg/newgif.gif
239,Date Sheet viva voce of Major Project Phase-II of B. Tech ITE Semester-VIII,unidata/univexaminations/5.pdf,~/uniimg/newgif.gif
238,Date Sheet viva voce of Major Project Phase-II of B. Tech CE Semester-VIII,unidata/univexaminations/4.pdf,~/uniimg/newgif.gif
237,Date Sheet viva voce of Major Project Phase-II of B. Tech EE Semester-VIII,unidata/univexaminations/3.pdf,~/uniimg/newgif.gif
