158,[26-02-2026] Short Term Quotations for Karyotyping and DNA Sequencing,tenders/Short Term Quotations for Karyotyping and DNA Sequencing.pdf,~/uniimg/newgif.gif
157,[16-10-2025] Invitation for Short Term Quotations for 'Karyotyping' of Blood Samples Under DBT Sponsored Mission Program,unidata/tenders/Invitation for Short Term Quotations for Karyotyping of Blood Samples.pdf,~/uniimg/newgif.gif
156,[02-09-2025] Tender Notice for Catering Services (last date 08/09/2025),unidata/tenders/Tender Notice for Catering Services 02-Sep-2025 13-16-03.pdf,~/uniimg/newgif.gif
154,[29-08-2025] Re-tender notification for providing Catering services,unidata/tenders/Retender notification 29-Aug-2025 11-26-08.pdf,~/uniimg/newgif.gif
153,[08-08-2025]  E-Tender Notice for Providing Catering Services in University Hostels.,unidata/tenders/e-Tender Notice 07-Aug-2025 19-38-57(1).pdf,~/uniimg/newgif.gif
152,[25-07-2025) Tender for Statutory Audit for F.Y. 2024-25,unidata/tenders/Tender for Statutory Audit for F.Y. 2024-25.pdf,~/uniimg/newgif.gif
150,"[17-02-2025]Tender notice of  JKST & IC (DST) sanctioned project ",unidata/tenders/Tender Notice .pdf,~/uniimg/newgif.gif
149,Gem Bidding 2,unidata/tenders/Gem Biding 2.pdf,~/uniimg/newgif.gif
148,Gem-Bidding,unidata/tenders/GeM-Bidding-7231954.pdf,~/uniimg/newgif.gif
147,"	
[07-11-2024] | Extension Notice-II Regarding E-Tenders for Supply of Submersible Pumping Machinery",unidata/tenders/EXT222.pdf,~/uniimg/newgif.gif
145,[29-10-2024] | Extension Notice Regarding E-Tenders for Supply of Submersible Pumping Machinery,unidata/tenders/extensionwatermotor.pdf,~/uniimg/newgif.gif
144,"[14-10-2024] | Notice Inviting E-Tenders for Supply of Submersible Pumping Machinery ",unidata/tenders/nitworkswingmachinery.pdf,~/uniimg/newgif.gif
143,[26-09-2024]|Extension Notice-II Regarding Tenders for Providing License for Running Shops in Campus,unidata/tenders/imageext.pdf,~/uniimg/newgif.gif
142,Extension Notice Regarding Tenders for Providing License for Running Shops in Campus,unidata/tenders/slextension notice.pdf,~/uniimg/newgif.gif
141,Abbreviated Notice| Sealed Tenders for Providing License for Running Shops in Campus,unidata/tenders/Tender document shops 2024.pdf,~/uniimg/newgif.gif
140,Notice Inviting Quotations for Fibre Splicing,unidata/tenders/QuatationsUP Notice OFC splicing (1).pdf,~/uniimg/newgif.gif
138,"Expression of Interest (EOI) for appointment of Statuatory Auditors of Baba Ghulam Shah Badshah University, Rajouri",unidata/tenders/202425Expression of Interest (EOI) for appointment of Statuatory Auditors of Baba Ghulam Shah Badshah University Rajouri.pdf,~/uniimg/newgif.gif
137,The last date for submission of e-tenders for providing Catering Services in the University Hostels invited vide No. BGSBU/Reg/24/53 dated 31-05-2024 and Tender ID 2024_UDJK_249008_1 is hereby further extended Upto 11-07-2024,unidata/tenders/extensionnotice2.pdf,~/uniimg/newgif.gif
136,The last date for submission of e-tenders for providing Catering Services in the University Hostels invited vide No. BGSBU/Reg/24/53 dated 31-05-2024 and Tender ID 2024_UDJK_249008_1 is hereby extended Upto 06-07-2024.,unidata/tenders/ETENDERextensionnotice1.pdf,~/uniimg/newgif.gif
135,e -Tenders for providing catering services in the University Hostels.,unidata/tenders/etendernotice for web.pdf,~/uniimg/newgif.gif
134,Quotations are Invited from Reputed Firms for Servicing of AC'S,unidata/tenders/ACSERVICINGQUOTATION.pdf,~/uniimg/newgif.gif
133,"Invitation for Short Term Quotation for Karyotyping, DNA Sequencing",unidata/tenders/Invitation for Short Term Quotation DNA Sequencing_240327_153024.pdf,~/uniimg/newgif.gif
132,E -Tenders for providing catering services in the University Hostels.,unidata/tenders/retendermess2024.pdf,~/uniimg/newgif.gif
131,Extension Notice-II | Tenders Invited Vide No::-BGSBU/WW/2023/NIT-01,unidata/tenders/2newExtensionfinalupdated.pdf,~/uniimg/newgif.gif
130,NIT for Various Works,unidata/tenders/NIT FOR WEB.pdf,~/uniimg/newgif.gif
129,Notice Inviting Tenders for Renewal of UTM (Firewall) Services Subscription of Sophos Firewall,unidata/tenders/tenderutm final.pdf,~/uniimg/newgif.gif
128,"Extension Notice | Last date for submission of Tender for providing catering services in the University Hostels extended to August 31, 2023.",unidata/tenders/extensionmesstendernoticeformat.pdf,~/uniimg/newgif.gif
127,E -Tenders for providing catering services in the University Hostels.,unidata/tenders/Updated mess tender for web.pdf,~/uniimg/newgif.gif
126,"Notice Inviting Quotations for the Supply of Computer Network Hardware Equipments ",unidata/tenders/NKNNotice inviting Quotations.pdf,~/uniimg/newgif.gif
125,"	
Extension in Last Date for E -Tenders  invited for providing catering services in the University Hostels",unidata/tenders/extension202223.pdf,~/uniimg/newgif.gif
124,e-Tenders for providing Security Services in the University Campus Rajouri and offsite campuses,unidata/tenders/TENDERSECWEB.pdf,~/uniimg/newgif.gif
123,E -Tenders are invited  for providing catering services in the University Hostels,unidata/tenders/etendernitmess.pdf,~/uniimg/newgif.gif
122,"Cancellation notice  of Tender with Tender ID: 2022_UDJK_164855_1 ",unidata/tenders/cancelTender ID2022_UDJK_164855_1.pdf,~/uniimg/newgif.gif
121,E-Tenders are Invited for Providing Services under AMC for University Campus Network,unidata/tenders/noticenknweb.pdf,~/uniimg/newgif.gif
120,"E-TENDERS FOR PROVIDING/INSTALLATION, TESTING AND COMMISSIONING OF SUBMERSIBLE PUMPING MACHINERY AT STAGE ZERO,STAGE 1ST  & SAB RANG SQUARE INCLUDING ALLIED ITEMS (COMPLETE JOB)
",unidata/tenders/Tender Document for Machinery.pdf,~/uniimg/newgif.gif
119,E-Tenders are Invited for Providing Catering Service in University Hostels,unidata/tenders/WEBNOTICE.pdf,~/uniimg/newgif.gif
118,E-Tenders are Invited for Providing Services under AMC for University Campus Network,unidata/tenders/etender noticeNKN Tender.pdf,~/uniimg/newgif.gif
117,Sealed proposals in attached format are invited for supply Laboratory Consumables,unidata/tenders/20jan22ilovepdf_merged.pdf,~/uniimg/newgif.gif
115,"Extension Notice Inviting Proposals for Providing Maintenance/ Service of Photocopiers (SHARP, XEROX Make)",unidata/tenders/extension notice4 (1)photocopier.pdf,~/uniimg/newgif.gif
114,"Notice Inviting Quotation for Disposal of Scrap  ",unidata/tenders/Notice for Quotationfor scrap disposals.pdf,~/uniimg/newgif.gif
112,Proposals are Invited for Empanelment of Travel Agencies,unidata/tenders/IMG-20211218-WA0005.pdf,~/uniimg/newgif.gif
111,"E-Tenders are invited  for providing Security Services in the University Campus Rajouri and offsite campuses.
",unidata/tenders/Final securty tender document Rajouri campus 2021-22.pdf,~/uniimg/newgif.gif
110,"Notice fo Extension:Proposals are invited for empanelment of hiring of Water Tanker for supply of portable water at Nursing College, Kanger Morh, Kote Bhalwal, Jammu.",unidata/tenders/NOELetter Mail.pdf,~/uniimg/newgif.gif
109,"Notice Inviting Proposals for Providing Maintenance/ Service of Photocopiers (SHARP, XEROX Make)",unidata/tenders/notice photocopier.pdf,~/uniimg/newgif.gif
108,Call for Sealed Quotation for supply of shRNA construct for Matrix GLA Protein (MGP),unidata/tenders/New doc 08-Nov-2021 5.25 pm.pdf,~/uniimg/newgif.gif
107,Notice Inviting E-tender for providing Catering services in University hostels,unidata/tenders/Tender for providing catering services.pdf,~/uniimg/newgif.gif
106,Tender for the purchase of microcentrifuge refrigerated in a research project funded by UGC GOI,unidata/tenders/Adobe Scan 23-Apr-2021.pdf,~/uniimg/newgif.gif
105,"Notice Inviting Tenders for Supply of pH-Meter,Weighing Balance, DSLR Camera, Workstation,Monitor , UPS Inverter with Battery at Department of Botany,BGSBU",unidata/tenders/tendent bot2422021.pdf,~/uniimg/newgif.gif
103,"Revised Call for Sealed Tenders for Supply and Installation of Split Air Conditioner (AC) and setting of Cell Culture facility by providing and fixing Aluminum partitions at Department of Botany, BGSBU.",unidata/tenders/revised tender.pdf,~/uniimg/newgif.gif
102,"Invitation of tenders for Supply and Installation of Spit ACs, setting of Cell Structures and fixing Aluminum Partitions at Department of Botany",unidata/tenders/Bot-tender-Jan.pdf,~/uniimg/newgif.gif
100,"Notice inviting Quotations for purchase of Lab Equipment and other related items in DST Sponsored Project, Department of Physics",unidata/tenders/Department of Physics Tender upload.pdf,~/uniimg/newgif.gif
99,"Notice Inviting Tenders for Supply of Equipments (RT-PCR,Bio-Safety Cabinet,Cryocan, Incubator and Vertical Gel Electrophoresis Apparatus)",unidata/tenders/Bot-Tender-Nov.pdf,~/uniimg/newgif.gif
98,"Last date for Expression of Interest (EoI) invited for providing software/online platform for conduct of online examinations extended to May 31, 2020",unidata/tenders/1590480654933_EOI_Last_Date_Extension_software Agency 2020 (2).pdf,~/uniimg/newgif.gif
96,Expression of Interest (EoI) is invited for providing software/online platform for conduct of online examinations,unidata/tenders/EOI software Agency 2020 website.pdf,~/uniimg/newgif.gif
94,Corrigendum for the purchase of lab instrument in the Department of Botany,unidata/tenders/Tender Corrigendum Dr Asger.pdf,~/uniimg/newgif.gif
93,Extension Notice-III to NIT No.-08 of 2019 dated 20-12-2019,unidata/tenders/Extension_Notice-III.pdf,~/uniimg/newgif.gif
92,"Corrigendum of Tender for the Supply of Sand, Stone Aggregate 20mm & down Gauge & Metal 40mm.",unidata/tenders/Corrigendum.pdf,~/uniimg/newgif.gif
91,"2nd Extension of Tender for the Supply of Sand, Stone Aggregate 20mm & down Gauge & Metal 40mm ",unidata/tenders/Extension Notice_Sand_II.pdf,~/uniimg/newgif.gif
90,Notification of tenders invitation for the supply of the lab instruments in the Department of Zoology.,unidata/tenders/Project Tender- Dr. M. A. H. Khan.pdf,~/uniimg/newgif.gif
89,Notice inviting tenders for providing sand and fixing of Glass Panels at BGSB University Rajouri,unidata/tenders/Extension_Notice-I Tender.pdf,~/uniimg/newgif.gif
88,Notice inviting tenders for providing sand and fixing of Glass Panels at BGSB University Rajouri,unidata/tenders/Extension_Notice-I Tender.pdf,~/uniimg/newgif.gif
87,Tender Notification for Construction of Workshop building for Polytechnic (Single storey) at BGSB University Rajouri.,unidata/tenders/Workshop Tender.pdf,~/uniimg/newgif.gif
86,Notification regarding the tenders invitation for the supply of the lab instruments in the department of Botany,unidata/tenders/Botany Tender BGSBU.pdf,~/uniimg/newgif.gif
85,Notification regarding Tenders invited vide NIT no: BGSBU/LIB/2019-20/F-180/9204 dated 18-10-2019 regarding supply of Books to Central Library,unidata/tenders/Library tenders.pdf,~/uniimg/newgif.gif
84,Notice inviting tenders for providing sand and fixing of Glass Panels at BGSB University Rajouri,unidata/tenders/tender_sand_metal_glass.pdf,~/uniimg/newgif.gif
83,Notice inviting tenders for Construction of workshop building for Polytechnic (single storey) at BGSB University Rajouri,unidata/tenders/Tender_workshop_polytechnic_fresh.pdf,~/uniimg/newgif.gif
81,Notice inviting tenders for providing and fixing of Ist Class Budloo Wood Khatumband Ceiling,unidata/tenders/nitkb.pdf,~/uniimg/newgif.gif
80,"Corrigendum bearing No.BGSBU/Estates/19/230 dated 31-10-2019 for supply of Lab Furniture. ",unidata/tenders/corrigendum lab furniture.pdf,~/uniimg/newgif.gif
79,"Tender Notice for Hemato Cell Counter, Semi / Fully Automatic Analyzer ",unidata/tenders/tender documents health centre.pdf,~/uniimg/newgif.gif
78,"Tender Notice for the supply of Laptops, Projectors & allied Items",unidata/tenders/CITES_Items.pdf,~/uniimg/newgif.gif
77,"CORRIGENDUM for supply of Books / publications to Central Library, BGSBU, Rajouri vide No.BGSBU/Reg/19/9455 dated 29-10-2019",unidata/tenders/Corrigendum supply of books & publications.pdf,~/uniimg/newgif.gif
76,"Notice Inviting Tenders for Supply of Lab Furniture,Workstations in School of BioSciences and Biotechnology, BGSBU",unidata/tenders/tender_documentcbsbgsbu.pdf,~/uniimg/newgif.gif
75,"Notice Inviting Tenders for Supply of Books to Central Library, BGSBU",unidata/tenders/Tender document for supply of books211020194444.pdf,~/uniimg/newgif.gif
74,"Tender for Construction of Workshop building for Polytechnic (Single storey) at BGSB University, Rajouri.",unidata/tenders/CCB.pdf,~/uniimg/newgif.gif
72,Call for quotations for the supply of lab equipments under UGC sponsored project in Department of Biotechnology.,unidata/tenders/Tender Notice SAH RS.pdf,~/uniimg/newgif.gif
71,"Tender notification for Supply of Equipments for DBT Sanctioned Projects in the Department of Biotechnology.  ",unidata/tenders/Tender Notice 2.pdf,~/uniimg/newgif.gif
70,"Tender Notice for providing Cleanliness, Sanitation Services at BGSBU.",unidata/tenders/TNPCS.pdf,~/uniimg/newgif.gif
69,Proposal for providing Group Medical Insurance Services,unidata/tenders/Insurance Proposal.pdf,~/uniimg/newgif.gif
68,"Extension of Last Date for Submission of Tenders invited for providing Security Services, BGSB University Rajouri.",unidata/tenders/exten.pdf,~/uniimg/newgif.gif
67,"Tender for Providing, Installation, Testing and Commissioning of Pumping Machinery at Stage Zero and Stage I including all accessories.",unidata/tenders/pumping machinery.pdf,~/uniimg/newgif.gif
66,"Tenders for providing Security Services in BGSB University, Rajouri. ",unidata/tenders/Security.pdf,~/uniimg/newgif.gif
65,Tenders for providing catering services in the University Boys Hostels.,unidata/tenders/Boys hostel tender.pdf,~/uniimg/newgif.gif
64,Extension Notice for the Supply of Laboratory Equipment for University Polytechnic.,unidata/tenders/extension & corrigendum notice.pdf,~/uniimg/newgif.gif
63,"Corrigendum for the Supply of Laboratory Equipment for University Polytechnic. ",unidata/tenders/corrigendum1.pdf,~/uniimg/newgif.gif
61,Notice inviting tenders for supply of equipments in the department of Biotechnology for DBT sponsored project.,unidata/tenders/Tender Noticedbt.pdf,~/uniimg/newgif.gif
60,Extension Notice of Tenders for supply of Equipments for Establishment of Tinkering Laboratory for Institution Innovation Cell of the University,unidata/tenders/extension notice (1).pdf,~/uniimg/newgif.gif
59,Complete Tender for the Supply of Laboratory Equipment for Electrical Engineering and Computer Lab / Civil and Mechanical Engineering of University Polytechnic,unidata/tenders/Tender Document.pdf,~/uniimg/newgif.gif
58,"Abbreviated Short Notice inviting Tender Providing/Installation, testing and commissioning of Pumping Machinery at stage zero and Stage Ist including all Allied Accessories",unidata/tenders/Pumping Machinery.pdf,~/uniimg/newgif.gif
57,"Extension Notice of recent three tenders regarding the Rate Contract for Procurement of
1.	Photocopiers 
2.	All in One Computer Systems and Printers
3.	Water Coolers and Water Purifiers / RO’s
",unidata/tenders/Extension notice2.pdf,~/uniimg/newgif.gif
56,"	
Tender Document for Rate Contract for Procurement of Computer Systems and Printers",unidata/tenders/Empannelement Computer Systems and Printers.pdf,~/uniimg/newgif.gif
55,Tender Document for Rate Contract for Procurement of Photocopiers,unidata/tenders/empanellment of Photocopiers.pdf,~/uniimg/newgif.gif
54,Tender Document for Rate Contract for Procurement of  Water Coolers and Water Purifiers / ROs,unidata/tenders/Water Coolers & Water Purifiers  RO's.pdf,~/uniimg/newgif.gif
51,Detailed tender document for supply of eqipments for establishment of tinkering laboratory,unidata/tenders/Complete tender document for tinkering lab 02042019.pdf,~/uniimg/newgif.gif
50,Notice inviting tenders for supply of equipments for establishment of tinkering laboratory,unidata/tenders/Short Term Tender Notice tinkering lab.pdf,~/uniimg/newgif.gif
49,Notification regarding opening of tenders received in response of providing catering services at Baba Ghulam Shah Badshah University,unidata/tenders/Notice for tender opening.pdf,~/uniimg/newgif.gif
48,Extension Notice of NIT No. BGSBU/E.E/T-3 of 2019; Dated: 09-03-2019 up to 25-03-2019.,unidata/tenders/Extension Notice.pdf,~/uniimg/newgif.gif
47,Detailed Tender Notice for Electrification of buildings at BGSBU,unidata/tenders/NEW TENDER 2019 E.pdf,~/uniimg/newgif.gif
46,"Notice inviting Tenders for Electrification of buildings at BGSBU ",unidata/tenders/Baba_Ghulam_Shah_Badshah_University.pdf,~/uniimg/newgif.gif
45,"Tender Document for providing Catering Services in the University Girls Hostels. ",unidata/tenders/Tender for providing Catering services.pdf,~/uniimg/newgif.gif
44,Extension in the last date of submission of Tenders for Supply of Flush Door Shutters,unidata/tenders/Extension Notice Flush Door.pdf,~/uniimg/newgif.gif
43,"Extension in the last date of submission of Tenders for Supply and Installation of Sign Boards, Modular Speed Breakers, Cat Eyes, Median Markers.",unidata/tenders/Extension Notice.pdf,~/uniimg/newgif.gif
42,"Extension in tender notice for Stationery related items, Printing related Items (University publications / Printing Items), Computers /Photocopiers related Stationery /Consumables items.
",unidata/tenders/tenderstationary.pdf,~/uniimg/newgif.gif
41,"Short Notice tender for Supply of Flush Door Shutters ",unidata/tenders/Tender1.pdf,~/uniimg/newgif.gif
40,"Abbreviated Tender Notice for Stationary related items, Printing related Items (University publications/Printing Items) and Computers/Photocopiers related Stationary/Consumables items.",unidata/tenders/Abbriviated Tender Notice.pdf,~/uniimg/newgif.gif
39,Tender Document for Rate Contract for Procurement of Computer/Photocopiers related Stationary Related Items/Consumables.,unidata/tenders/Computer Stationery.pdf,~/uniimg/newgif.gif
36,Tender Document for Rate Contract For Procurement of Stationery Related Items,unidata/tenders/Stationary.pdf,~/uniimg/newgif.gif
